Date,Open,High,Low,Last,Close,Volume
7-21-2011,192.539993,194.875,190.679993,193.044006,187.406021,1138387
7-22-2011,195.507996,198.654007,193.746994,197.259003,191.49791,1564998
7-25-2011,195.953003,200.059006,195.360001,198.654007,192.852188,783793
7-26-2011,199.466003,200.257004,191.332993,192.570007,186.945892,1226636
7-27-2011,193.330994,193.518997,188.147003,189.334,183.804382,1281426
7-28-2011,188.365005,191.056,187.197006,188.266006,182.767578,985877
7-29-2011,187.207001,189.334,186.356003,187.473999,181.998718,1118451
8-1-2011,188.779999,191.302994,188.393997,190.026993,184.477142,720472
8-2-2011,189.572006,190.462006,187.988998,189.255005,183.727692,685922
8-3-2011,186.979004,186.979004,182.279999,183.585999,178.224243,885151
8-4-2011,182.626007,183.535995,180.072998,180.735992,175.457474,1454508
8-5-2011,174.927994,176.511002,172.158005,176.016998,170.876297,1603935
8-8-2011,172.949005,172.949005,163.867004,164.548996,159.743256,3462097
8-9-2011,157.891006,162.462006,155.466995,157.425995,152.828262,4873307
8-10-2011,162.292999,167.962997,162.292999,166.992996,162.115845,2654310
8-11-2011,164.835999,170.455994,161.987,167.330002,162.443039,3725147
8-12-2011,168.100998,168.25,157.317001,158.524002,153.894211,4143769
8-16-2011,161.016998,162.164993,157.554001,158.651993,154.018463,1654334
8-17-2011,158.651993,158.651993,152.716003,154.210007,149.706207,1821064
8-18-2011,156.089996,156.089996,148.432007,149.035004,144.682343,2490845
8-19-2011,146.453003,146.453003,139.160995,141.169006,137.046082,3096360
8-22-2011,142.059998,146.75,138.518005,145.779999,141.5224,2964777
8-23-2011,145.839996,147.817993,141.485992,144.285995,140.072037,3646055
8-24-2011,144.414993,145.938004,137.725998,138.656006,134.606476,3364519
8-25-2011,140.516006,142.772003,139.507004,141.298004,137.17131,2336188
8-26-2011,141.882004,144.850006,137.528,138.360001,134.319092,2997478
8-29-2011,141.684006,145.621994,140.507004,144.671997,140.446747,2153064
8-30-2011,147.225006,148.016006,143.899994,146.770004,142.48349,1839196
9-2-2011,148.610001,150.975006,146.828995,149.421005,145.057068,1986940
9-5-2011,148.154999,150.350998,146.828995,149.173996,144.817276,3171374
9-6-2011,147.837997,153.061996,147.837997,151.548004,147.121964,2280877
9-7-2011,152.389008,154.535995,149.263,152.182007,147.737442,2989272
9-8-2011,153.160995,156.802002,152.171997,156.119995,151.560394,2557010
9-9-2011,156.524994,156.554993,150.529007,151.102997,146.689926,1647340
9-12-2011,144.453995,147.619995,142.278,144.850006,140.619568,2245529
9-13-2011,145.938004,146.828995,136.192993,138.171997,134.136597,3002836
9-14-2011,139.507004,142.029999,138.518005,140.990997,136.87326,1821095
9-15-2011,140.990997,150.737,140.001999,149.5,145.133759,2411835
9-16-2011,151.776001,161.274002,151.628006,159.988007,155.315475,4340440
9-19-2011,158.306,162.955994,156.029999,159.641998,154.979553,2367610
9-20-2011,160.186005,165.231995,159.740997,164.341995,159.542282,2021513
9-21-2011,163.203995,165.033997,161.768997,162.955994,158.196762,1347998
9-22-2011,159.296005,159.889008,152.369995,153.210999,148.736374,2181536
9-23-2011,149.253006,150.143005,144.453995,145.839996,141.580643,3164146
9-26-2011,145.690994,146.878006,140.990997,145.444,141.196213,1698938
9-27-2011,149.649002,155.337997,149.154007,154.052002,149.552811,2140657
9-28-2011,155.585007,158.009003,151.824997,154.298996,149.792587,2490997
9-29-2011,151.380005,161.076004,149.5,159.246002,154.595108,3315010
9-30-2011,158.306,161.076004,153.705002,154.447006,149.936279,2541331
10-3-2011,152.666,155.832993,150.787003,152.320007,147.871399,1547956
10-4-2011,150.886002,151.082993,143.860992,145.690994,141.436005,2710668
10-5-2011,146.977005,150.292007,145.345001,145.839996,141.580643,1456886
10-7-2011,151.727005,158.207001,151.429993,157.119003,152.530243,2696281
10-10-2011,158.108002,170.179001,157.317001,168.744003,163.81572,3274238
10-11-2011,170.524994,175.917999,169.684006,174.878998,169.771545,3251799
10-12-2011,174.136993,186.404999,168.992004,179.429993,174.189621,3716577
10-13-2011,181.755005,184.229004,172.850006,173.889008,168.810455,3499765
10-14-2011,172.257004,179.330994,171.662994,177.994995,172.796539,2613938
10-17-2011,180.865005,189.126007,180.766006,186.009995,180.577454,4514804
10-18-2011,182.052002,182.447998,176.214005,179.231995,173.997421,2407356
10-19-2011,182.052002,186.257004,182.052002,184.673996,179.280472,1989593
10-20-2011,180.567993,182.496994,178.934998,181.162003,175.871048,1616602
10-21-2011,182.546997,183.535995,175.225006,176.065994,170.923874,1991077
10-24-2011,181.854004,185.218002,181.063004,183.882004,178.511612,2287236
10-25-2011,185.514999,191.401993,182.744995,189.720001,184.179123,2834514
10-28-2011,195.904007,205.699005,194.964005,204.016998,198.058548,3019377
10-31-2011,202.977997,203.225006,195.705994,196.348999,190.614487,2514466
11-1-2011,193.231995,200.307007,189.966995,191.451004,185.859558,4102749
11-2-2011,188.087006,194.865005,186.158005,190.016998,184.467438,4171348
11-3-2011,189.225006,190.164993,183.436996,186.701996,181.249252,4280844
11-4-2011,191.154999,191.945999,183.733994,186.009995,180.577454,3643443
11-8-2011,187.889999,188.681,183.436996,187.542999,182.065689,2291234
11-9-2011,189.076996,189.966995,181.904007,182.744995,177.407806,2367432
11-11-2011,182.052002,186.307007,178.738007,179.776001,174.525513,3087196
11-14-2011,182.546997,183.535995,174.136993,176.016998,170.876297,2464995
11-15-2011,172.009995,182.397995,170.425995,179.380997,174.142059,4130057
11-16-2011,180.320999,181.854004,175.669998,180.222,174.958496,3182988
11-17-2011,179.084,181.063004,171.860992,173.246002,168.186249,2243287
11-18-2011,170.326996,170.623993,164.490005,168.496994,163.575943,2163164
11-21-2011,167.606995,167.606995,158.503998,159.740997,155.075653,2529736
11-22-2011,160.977997,173.246002,160.977997,170.772995,165.785461,3926634
11-23-2011,168.001999,169.238998,163.994995,166.716003,161.84697,1930061
11-24-2011,164.737,172.949005,162.462006,171.317001,166.313568,2536562
11-25-2011,167.705994,177.501007,167.705994,169.981003,165.016586,3049261
11-28-2011,172.949005,179.875,172.257004,179.084,173.853745,3059270
11-29-2011,178.835999,179.628006,173.789993,175.472,170.347214,1757355
11-30-2011,172.751999,174.434006,167.705994,170.623993,165.640808,2737183
12-1-2011,179.084,183.289001,178.589005,180.964005,175.678833,2874213
12-2-2011,179.776001,189.966995,179.776001,189.225006,183.698578,3095651
12-5-2011,188.285004,192.539993,187.098007,189.572006,184.035431,2130643
12-7-2011,189.572006,193.529007,187.988998,189.225006,183.698578,1728376
12-8-2011,188.483002,189.473007,184.031006,186.751999,181.297791,1963764
12-9-2011,181.953003,183.832993,178.787003,181.013,175.726395,2455842
12-12-2011,185.070007,185.960007,174.136993,175.867996,170.731644,2395520
12-13-2011,172.158005,180.320999,172.158005,177.056,171.884964,2500460
12-14-2011,174.630997,179.578995,174.136993,175.026993,169.915207,2134682
12-15-2011,173.147003,174.136993,165.973999,170.921005,165.929138,2460177
12-16-2011,173.839996,177.897003,168.595993,170.425995,165.448578,2407285
12-19-2011,169.190002,179.677002,167.408997,177.994995,172.796539,3495080
12-20-2011,178.787003,179.033997,171.960007,173.048004,167.994034,2304046
12-21-2011,178.093994,179.677002,172.998993,175.175995,170.05986,2764743
12-22-2011,172.306,183.041,171.860992,181.755005,176.446732,2316602
12-23-2011,182.645996,185.020004,180.222,182.695007,177.359268,2192509
12-26-2011,183.487,186.503998,183.190002,184.328003,178.944595,1676545
12-27-2011,183.535995,184.278,178.688004,179.973999,174.717743,956791
12-28-2011,179.182999,181.507996,176.957001,178.341995,173.133408,1165540
12-29-2011,176.610001,180.518005,176.264008,177.352005,172.172333,1455754
12-30-2011,179.084,181.755005,174.927994,176.511002,171.355881,1492247
1-2-2012,180.072998,183.041,176.759003,181.854004,176.542831,1901735
1-3-2012,184.080002,192.539993,184.080002,191.847,186.243988,2470251
1-4-2012,191.056,199.860992,191.056,198.328003,192.535706,3652703
1-5-2012,198.673996,203.423004,198.031006,199.416,193.591934,2986223
1-6-2012,197.388,202.483002,196.25,200.998993,195.128693,2177172
1-7-2012,null,null,null,null,null,null
1-9-2012,199.860992,200.455002,196.052002,198.328003,192.535706,2063714
1-10-2012,199.169006,204.065994,198.970993,202.779999,196.857681,2094683
1-11-2012,203.869003,205.203995,199.613998,202.483002,196.569351,2102212
1-12-2012,201.839996,207.380997,200.850998,204.065994,198.10611,1628951
1-13-2012,208.074005,210.744995,204.363007,206.589005,200.555435,2873414
1-16-2012,203.720001,212.625,201.740997,211.141006,204.974487,2568123
1-17-2012,215.197006,219.106003,213.862,215,208.720795,3570453
1-18-2012,215.147995,217.473007,210.300003,211.537003,205.358917,1771926
1-19-2012,214.009995,217.671005,214.009995,216.235992,209.92067,1644415
1-20-2012,217.175995,218.660004,213.416,216.582993,210.257538,1550111
1-23-2012,218.214996,220.886993,215.246994,216.582993,210.257538,1550318
1-24-2012,216.682007,221.925003,214.207993,219.699005,213.282547,2234358
1-25-2012,220.639008,231.175995,220.194,228.009995,221.350815,2983926
1-27-2012,231.522995,238.350006,230.087997,237.360001,230.42775,3526750
1-30-2012,235.479996,236.074005,229.048996,231.621994,224.85733,2022993
1-31-2012,233.403,242.207993,232.809006,241.020996,233.981827,1795739
2-1-2012,242.207993,248.541,241.020996,245.919006,238.736786,5018009
2-2-2012,250.024994,250.024994,242.158997,243.494995,236.383575,2817749
2-3-2012,243.889999,247.352997,238.052994,245.324997,238.160126,2025821
2-6-2012,247.947006,250.322006,242.949997,248.391998,241.137558,2639085
2-7-2012,251.311005,252.201004,245.671005,247.600998,240.369644,2894193
2-8-2012,249.332001,250.569,242.850998,248.046005,240.801666,1987207
2-9-2012,245.373993,255.565002,245.373993,254.427994,246.997269,2311961
2-10-2012,253.190994,259.028015,252.548004,254.378006,246.94873,1445552
2-13-2012,255.268997,257.890991,251.162994,255.516006,248.053497,2229133
2-14-2012,256.752991,269.515991,256.109985,265.063995,257.322632,4042916
2-15-2012,275.303986,288.908997,275.057007,283.368011,275.092072,5717375
2-16-2012,280.003998,281.339996,271.296997,272.979004,265.00647,2356344
2-17-2012,278.024994,280.350006,268.377991,271,263.085266,2650822
2-21-2012,273.078003,273.078003,266.845001,268.32901,260.492279,2467660
2-22-2012,270.109985,273.078003,262.195007,264.915009,257.178009,2831474
2-23-2012,264.470001,270.802002,262.787994,265.608002,257.850739,1746243
2-24-2012,266.993011,268.674988,260.315002,262.589996,254.920898,999991
2-27-2012,263.579987,263.975006,252.647003,257.296997,249.782471,1690349
2-28-2012,260.066986,272.088989,259.226013,269.764008,261.885376,2421448
2-29-2012,273.325012,275.651001,264.618988,267.933014,260.107849,1630115
3-1-2012,266.894012,271.049988,263.18399,264.81601,257.081909,1518150
3-2-2012,266.300995,269.020996,261.847992,264.618988,256.890625,1173065
3-3-2012,null,null,null,null,null,null
3-5-2012,264.173004,272.286987,263.28299,270.554993,262.653229,2165716
3-6-2012,271,275.651001,260.216003,263.18399,255.497528,1274554
3-7-2012,262.04599,266.845001,259.622009,265.162994,257.418732,1079542
3-9-2012,268.824005,278.024994,268.824005,276.243988,268.176117,1546313
3-12-2012,279.113007,281.983002,274.117004,280.498993,272.306854,1202427
3-13-2012,282.773987,284.158997,279.311005,279.904999,271.730194,1081102
3-14-2012,283.764008,288.562012,282.773987,286.039001,277.685059,1706991
3-15-2012,285.940002,291.036011,281.240997,286.335999,277.973389,2228530
3-16-2012,284.455994,294.102997,279.55899,283.665009,275.380371,2697834
3-19-2012,284.70401,289.303986,278.321991,280.548004,272.354401,942062
3-20-2012,281.042999,282.872986,266.845001,268.725006,260.87674,1746042
3-21-2012,268.131012,274.76001,261.451996,273.325012,265.342377,2359400
3-22-2012,271.098999,279.162994,265.261993,267.389008,259.579742,1848902
3-23-2012,268.824005,272.583008,264.766998,270.059998,262.172729,1048589
3-26-2012,270.506012,270.506012,263.529999,265.261993,257.514832,976970
3-27-2012,269.46701,272.38501,263.28299,269.713989,261.836853,1392854
3-28-2012,269.119995,269.56601,265.55899,268.377991,260.539825,1123454
3-29-2012,266.894012,270.209015,264.42099,269.071014,261.212616,920893
3-30-2012,270.653992,273.572998,269.862,272.781006,264.81424,2009063
4-2-2012,277.036011,278.024994,272.434998,273.473999,265.487,1763632
4-3-2012,274.958008,278.024994,272.335999,277.13501,269.041107,2081240
4-4-2012,276.342987,278.519989,274.117004,275.204987,267.16745,734950
4-9-2012,273.671997,275.847992,270.950989,272.830994,264.862793,500493
4-10-2012,272.583008,281.488007,272.484009,280.597992,272.402924,1432570
4-11-2012,278.024994,283.220001,277.778015,279.360992,271.202087,1516392
4-12-2012,281.983002,283.962006,280.944,282.279999,274.035797,1116060
4-13-2012,284.455994,291.13501,284.209015,286.039001,277.685059,1295402
4-16-2012,286.584015,298.605011,283.764008,297.220001,288.53949,2106552
4-17-2012,298.85199,301.572998,293.312012,298.259003,289.548187,1877837
4-18-2012,300.286987,307.360992,300.286987,306.321991,297.375641,1444507
4-19-2012,307.609009,316.612,306.372009,315.968994,306.740906,2274604
4-20-2012,314.385986,317.205994,309.191986,313.346985,304.195465,1594235
4-23-2012,312.556,316.513,305.234009,306.471008,297.520294,1031713
4-24-2012,306.669006,310.873993,305.729004,308.351013,299.345367,921373
4-25-2012,309.438995,311.665009,305.630005,310.527008,301.457886,1374586
4-26-2012,312.654999,312.654999,306.816986,308.647003,299.632782,693914
4-27-2012,309.290985,310.428009,304.739014,309.092987,300.065735,599407
4-30-2012,307.51001,314.139008,307.411011,313.397003,304.244019,904378
5-2-2012,309.636993,309.686005,300.434998,301.424988,292.621674,2042967
5-3-2012,300.632996,301.821014,296.230011,298.160004,289.452057,748786
5-4-2012,295.488007,300.187988,292.471008,298.209015,289.499664,938259
5-7-2012,294.498993,308.696991,288.265991,305.036011,296.127228,1146118
5-8-2012,305.630005,306.372009,291.976013,293.213013,284.649567,1092997
5-9-2012,287.572998,294.399994,286.929993,289.89801,281.431335,808450
5-10-2012,290.789001,293.954987,284.455994,286.632996,278.261719,657275
5-11-2012,285.743011,298.605011,284.85199,294.251007,285.657196,1221392
5-14-2012,294.498993,297.46701,283.071014,287.127991,278.742249,783347
5-15-2012,285.743011,289.106995,281.933014,287.22699,278.838348,1283149
5-16-2012,274.066986,274.265015,265.162994,266.152008,258.378845,2266860
5-17-2012,266.449005,272.781006,261.105988,268.230011,260.396179,2231247
5-18-2012,262.195007,263.925995,253.289993,257.346008,249.830048,1995019
5-21-2012,259.226013,261.303986,255.367996,258.979004,251.415344,1302219
5-22-2012,263.678986,266.548004,260.216003,261.997009,254.345215,1082545
5-23-2012,258.38501,262.441986,256.356995,258.880005,251.319244,901794
5-24-2012,259.721008,265.261993,254.080994,264.173004,256.457672,1102485
5-25-2012,262.195007,268.824005,259.721008,266.497986,258.714752,916951
5-28-2012,268.131012,275.057007,265.311005,273.671997,265.679199,887484
5-29-2012,278.024994,280.152008,270.455994,272.979004,265.00647,2156914
5-30-2012,257.247009,257.247009,239.240005,240.774002,233.742035,7273055
5-31-2012,236.320999,236.320999,227.763,230.731003,223.992355,4974240
6-1-2012,232.511993,233.699005,220.194,222.123001,215.635757,4401626
6-4-2012,218.660004,227.565002,214.703003,226.328003,219.717941,3298202
6-5-2012,226.871994,227.020996,218.809006,219.205002,212.802979,2950330
6-6-2012,220.639008,233.798004,220.639008,231.720993,224.953445,4331405
6-7-2012,233.007004,236.272003,229.593002,233.996002,227.161987,2255772
6-8-2012,231.917999,237.311005,230.335007,236.371002,229.467651,1619382
6-11-2012,239.537003,241.218994,231.621994,233.056,226.249451,1501939
6-12-2012,230.235992,241.169006,229.742004,240.378006,233.357605,2017565
6-13-2012,241.417007,241.466003,234.095001,235.332001,228.458969,1883489
6-14-2012,234.589996,236.964005,223.606995,224.597,218.037521,2166252
6-15-2012,225.585999,238.893997,225.585999,237.509003,230.572403,3379201
6-18-2012,240.427002,245.177002,231.720993,235.479996,228.602661,3103212
6-19-2012,235.479996,239.981995,233.699005,235.776993,228.890976,1536314
6-20-2012,238.003006,244.384995,237.311005,243,235.90303,1815636
6-21-2012,241.615005,247.253998,240.179993,245.473007,238.303818,1710124
6-22-2012,241.912003,248.541,239.932999,244.384995,237.247559,2615758
6-25-2012,245.770004,249.184006,242.406006,243.296997,236.19136,1235990
6-26-2012,243.197998,246.117004,241.615005,243.988998,236.863159,723805
6-27-2012,245.423996,245.820007,235.578995,236.518997,229.611313,1380694
6-28-2012,235.479996,238.942993,230.434006,237.360001,230.42775,1795268
6-29-2012,240.179993,243.643005,238.151993,239.487,232.49263,1517114
7-2-2012,237.360001,239.834,235.431,235.826996,228.939499,1172615
7-3-2012,238.449005,238.942993,233.106003,235.184006,228.315308,1131999
7-4-2012,235.479996,238.597,233.253998,233.699005,226.873657,1370227
7-5-2012,233.699005,238.201004,232.561996,237.459,230.523849,1570146
7-6-2012,238.449005,241.020996,237.014008,238.003006,231.051971,1868888
7-9-2012,236.470001,240.427002,233.501999,237.656998,230.71608,2080159
7-10-2012,239.438004,245.522995,238.498001,243.791,236.670929,2285954
7-11-2012,242.406006,243.692001,237.557999,238.843994,231.868393,1064137
7-12-2012,238.449005,238.843994,233.403,234.145004,227.306641,1301078
7-13-2012,234.391998,235.876007,231.917999,233.007004,226.201889,1364003
7-16-2012,235.281998,235.628998,226.130005,226.871994,220.246048,1406146
7-17-2012,228.751999,229.791,222.914993,223.507996,216.980301,2095792
7-18-2012,221.479996,221.479996,216.235992,219.205002,216.680801,1988556
7-19-2012,222.173004,224.003006,221.431,222.074005,219.516769,1375751
7-20-2012,222.123001,223.014008,219.748993,220.985001,218.440292,589776
7-23-2012,218.957001,218.957001,212.822998,213.712997,211.252045,870466
7-24-2012,214.207993,215.544006,211.042007,213.712997,211.252045,1158544
7-25-2012,212.229004,212.871994,208.964005,210.695999,208.269775,984534
7-26-2012,210.25,211.634995,200.800995,202.681,200.347076,1866281
7-27-2012,209.261002,212.921997,206.985001,210.546997,208.122498,1737104
7-30-2012,213.218994,220.242996,212.921997,219.302994,216.777664,1287598
7-31-2012,220.046005,224.300003,214.802002,223.507996,220.93425,1343274
8-1-2012,222.123001,226.723999,220.688995,224.893997,222.304291,1267761
8-2-2012,224.003006,224.201004,219.451996,220.837006,218.294006,766469
8-3-2012,218.660004,219.550995,213.960999,218.561005,216.04422,1038110
8-6-2012,223.606995,227.417007,223.606995,226.229004,223.623932,756832
8-7-2012,228.307007,236.964005,228.307007,236.222,233.501846,1728529
8-8-2012,237.656998,243.048996,237.459,238.893997,236.143082,1804307
8-9-2012,240.427002,243.494995,229.544006,236.815994,234.089005,3970955
8-10-2012,234.391998,234.391998,228.505005,229.544006,226.900742,1253901
8-13-2012,228.949997,229.197998,221.776993,225.981995,223.379761,1193936
8-14-2012,226.576004,233.451996,224.744995,232.412994,229.736694,1263976
8-16-2012,232.908005,237.113007,228.802002,232.957001,230.274445,1671282
8-17-2012,234.490997,240.576004,234.490997,237.904007,235.16449,2197708
8-21-2012,238.942993,244.384995,238.942993,243.544006,240.739532,1111900
8-22-2012,241.417007,247.106003,241.417007,245.276001,242.451584,1258916
8-23-2012,244.880005,246.363998,240.972,242.604004,239.810364,1351138
8-24-2012,239.932999,245.373993,238.794998,243.395996,240.593231,1085325
8-27-2012,242.406006,244.087997,237.557999,238.548004,235.801071,1081535
8-28-2012,237.459,237.755997,232.809006,235.184006,232.4758,1493040
8-29-2012,234.985992,234.985992,230.138,231.522995,228.856949,1108486
8-30-2012,229.445007,235.925995,227.367004,234.440994,231.741348,824511
8-31-2012,234.490997,235.727997,228.307007,231.274994,228.611801,1448153
9-3-2012,234.490997,236.766998,226.576004,228.406006,225.775848,1269203
9-4-2012,228.802002,233.007004,227.811996,232.313995,229.63884,1016931
9-5-2012,230.533005,233.007004,225.240005,226.279007,223.67334,1344295
9-6-2012,225.091995,232.313995,222.766006,230.582993,227.92778,1386287
9-7-2012,236.470001,242.406006,236.470001,240.723999,237.951981,1266433
9-8-2012,null,null,null,null,null,null
9-10-2012,243.395996,247.106003,240.179993,246.214996,243.379761,926778
9-11-2012,243.395996,248.244003,243,246.957993,244.114197,1137658
9-12-2012,248.343002,261.006989,248.343002,260.018005,257.023834,1992642
9-13-2012,261.204987,262.144989,255.070999,256.356995,253.404968,1092372
9-14-2012,260.216003,269.119995,260.216003,267.437988,264.358368,1668931
9-17-2012,273.078003,286.237,271.544006,274.710999,271.547638,3133265
9-18-2012,273.078003,275.403015,269.911987,271.148987,268.026642,939914
9-20-2012,265.162994,275.601013,265.162994,269.665009,266.559753,1856012
9-21-2012,270.109985,274.165985,268.626007,272.434998,269.297821,1454102
9-24-2012,271.098999,276.688995,269.119995,270.506012,267.391052,1703264
9-25-2012,271.346985,273.078003,263.826996,266.003998,262.940887,888538
9-26-2012,264.173004,265.212006,259.572998,260.315002,257.317383,665756
9-27-2012,261.105988,264.470001,255.763,257,254.040573,912077
9-28-2012,261.204987,269.119995,261.204987,264.618988,261.571838,1391181
10-1-2012,264.470001,273.276001,264.470001,271.643005,268.514954,1267900
10-3-2012,272.632996,273.078003,267.389008,270.356995,267.243744,1076163
10-4-2012,272.583008,275.946991,270.109985,271.296997,268.172943,785538
10-5-2012,273.622009,279.459991,272.088989,277.381989,274.187866,2065198
10-8-2012,278.519989,280.647003,268.179993,269.416992,266.314575,840155
10-9-2012,272.583008,275.403015,263.579987,266.845001,263.772217,1025534
10-10-2012,264.470001,269.911987,264.173004,265.014008,261.962311,832071
10-11-2012,265.261993,271.593994,262.243988,270.901001,267.781494,841417
10-12-2012,271.296997,271.446014,266.647003,267.686005,264.603516,845388
10-15-2012,268.131012,268.131012,263.628998,266.497986,263.429199,469225
10-16-2012,262.195007,263.134003,258.38501,259.52301,256.534546,968911
10-17-2012,261.451996,264.865997,258.434998,262.096008,259.077911,767836
10-18-2012,263.134003,268.626007,263.134003,267.338989,264.260529,852158
10-19-2012,267.141998,270.605011,263.925995,266.053009,262.989349,585678
10-22-2012,266.845001,266.845001,261.700012,263.778015,260.74057,851952
10-23-2012,263.678986,264.272003,260.463013,261.799011,258.784332,529245
10-25-2012,260.216003,262.342987,257.494995,258.484009,255.507492,802884
10-29-2012,260.216003,261.649994,251.608002,254.031998,251.10675,625493
10-30-2012,254.774002,255.268997,242.753006,245.078003,242.255875,1239859
10-31-2012,245.869003,252.498001,244.979004,251.953995,249.052673,858054
11-1-2012,254.279007,266.152008,254.279007,264.272003,261.228851,1287835
11-2-2012,268.278992,269.071014,262.243988,267.19101,264.114258,1316451
11-5-2012,269.119995,271.742004,263.628998,266.845001,263.772217,914339
11-6-2012,267.141998,269.61499,262.688995,264.024994,260.98468,946352
11-7-2012,264.173004,270.455994,263.678986,266.399994,263.332336,1303249
11-8-2012,265.063995,282.47699,262.195007,281.09201,277.855164,4038686
11-9-2012,281.488007,281.983002,276.04599,277.678986,274.481445,1064519
11-11-2012,null,null,null,null,null,null
11-12-2012,276.04599,280.894012,275.255005,277.727997,274.529877,1352656
11-15-2012,271.098999,271.446014,267.141998,269.368011,266.266174,883405
11-16-2012,269.911987,271.395996,260.216003,262.243988,259.224213,737976
11-19-2012,262.243988,264.321991,259.226013,261.303986,258.294983,997191
11-20-2012,264.272003,267.536987,259.375,263.381989,260.349091,798005
11-21-2012,263.28299,265.063995,261.204987,262.640015,259.615662,515262
11-22-2012,260.364014,265.509003,254.822998,256.109985,253.160812,785495
11-23-2012,253.882996,259.028015,253.488007,257.940002,254.969757,887446
11-26-2012,258.583008,264.272003,258.583008,260.364014,257.365845,671836
11-27-2012,262.195007,264.964996,261.006989,263.579987,260.5448,579635
11-29-2012,264.371002,276.589996,264.371002,275.303986,272.133789,1538853
11-30-2012,276.04599,280.944,269.218994,271.346985,268.222351,1811430
12-3-2012,270.308014,273.869995,268.131012,269.170013,266.070465,1312644
12-4-2012,269.61499,272.583008,266.449005,268.428009,265.336975,965481
12-5-2012,269.170013,276.04599,269.170013,271.98999,268.857971,1734293
12-6-2012,274.066986,278.371002,270.752991,277.234009,274.041595,1698343
12-7-2012,279.015015,284.407013,276.393005,278.816986,275.606354,1699239
12-10-2012,280.003998,283.170013,275.156006,277.036011,273.845856,1327337
12-11-2012,279.015015,279.756989,270.653992,275.105988,271.93808,825850
12-12-2012,275.453003,277.529999,272.088989,273.52301,270.373322,784729
12-13-2012,279.015015,287.177002,278.272003,284.356995,281.08255,2949103
12-14-2012,284.950989,291.18399,281.884003,288.809998,285.484283,2909337
12-17-2012,288.908997,292.570007,288.166992,290.789001,287.440491,1080505
12-18-2012,293.360992,297.220001,290.937012,294.597992,291.205597,2008275
12-19-2012,295.834991,305.333008,295.834991,304.294006,300.789978,1561935
12-20-2012,305.13501,306.174011,299.791992,302.117004,298.638031,937037
12-21-2012,297.121002,299.98999,294.845001,296.230011,292.818848,584628
12-24-2012,297.911987,307.213013,294.300995,303.453003,299.958679,1511523
12-26-2012,302.562988,305.184998,300.782013,302.166992,298.687469,892869
12-27-2012,303.799011,310.626007,301.325989,306.222992,302.696716,1501933
12-28-2012,307.51001,309.092987,304.739014,306.372009,302.844025,1037788
12-31-2012,306.42099,310.576996,305.729004,309.092987,305.533722,693674
1-1-2013,311.319,314.632996,311.170013,313.049988,309.44516,828326
1-2-2013,314.632996,317.453003,312.85199,314.584015,310.961517,1003073
1-3-2013,316.612,318.244995,313.446014,314.436005,310.815186,793985
1-4-2013,314.683014,314.683014,309.785004,311.962006,308.36969,1062757
1-7-2013,313.346985,315.178009,309.240997,309.834991,306.267181,613630
1-8-2013,309.884003,312.950989,309.686005,310.824005,307.244781,1225747
1-9-2013,314.632996,326.407013,314.632996,323.191986,319.470337,2461252
1-10-2013,327.545013,333.481995,327.496002,329.869995,326.071472,2051898
1-11-2013,331.552002,332.442993,323.687012,326.654999,322.893494,1068517
1-14-2013,327.050995,329.376007,323.537994,324.528015,320.791016,1555196
1-15-2013,326.902008,330.067993,324.528015,327.247986,323.479645,1497736
1-16-2013,326.011993,326.407013,315.375,316.661987,313.015533,1131334
1-17-2013,319.678986,327.496002,319.678986,325.121002,321.377167,1336429
1-18-2013,327.100006,328.683014,322.696991,324.626007,320.887848,1078159
1-21-2013,326.30899,327.496002,318.789001,319.579987,315.899963,499317
1-22-2013,320.966003,321.51001,312.061005,314.929993,311.303497,703286
1-23-2013,313.644012,315.277008,306.867004,308.696991,305.142273,1196383
1-24-2013,283.911987,293.015015,279.063995,290.441986,287.097473,3296854
1-25-2013,290.492004,300.286987,290.492004,297.863007,294.433044,989588
1-28-2013,298.605011,306.816986,297.812988,305.28299,301.767578,1012599
1-29-2013,302.76001,312.457001,299.247986,300.434998,296.975433,968724
1-30-2013,300.187988,300.929993,294.102997,295.834991,292.428375,796684
1-31-2013,293.954987,296.626007,291.877014,294.845001,291.449768,570884
2-1-2013,294.845001,297.269012,267.290009,281.983002,278.73587,1629735
2-4-2013,289.89801,293.65799,286.385986,288.76001,285.434875,1275220
2-5-2013,285.049988,288.265991,281.785004,284.010986,280.74054,776176
2-6-2013,285.148987,287.22699,281.09201,283.121002,279.860779,747425
2-7-2013,281.983002,287.671997,281.983002,285.644012,282.354736,675761
2-8-2013,288.216003,291.976013,281.389008,282.527008,279.273621,1304950
2-11-2013,286.632996,289.156006,285.446014,287.52301,284.212097,721273
2-12-2013,289.403015,296.675995,288.414001,295.141998,291.743347,1058869
2-13-2013,305.729004,308.696991,299.791992,301.375,297.904572,1255998
2-14-2013,300.335999,302.710999,291.480988,293.55899,290.178589,650535
2-15-2013,285.098999,302.265991,284.950989,300.830994,297.366852,1639583
2-18-2013,303.007996,304.244995,298.506012,301.770996,298.296021,1022118
2-19-2013,301.770996,304.739014,300.088989,303.651001,300.154358,472886
2-20-2013,305.234009,305.828003,298.358002,300.731995,297.269012,722341
2-21-2013,296.824005,298.506012,292.27301,294.597992,291.205597,694712
